business_id,zip_code,violations,current_demerits,inspection_demerits,inspection_grade,rating,review_count,alcohol,ambience,byob_corkage,best_nights,bike_parking,business_accepts_bitcoin,business_accepts_creditcards,business_parking,caters,coat_check,corkage,dogs_allowed,drive_thru,good_for_dancing,good_for_kids,good_for_meal,happy_hour,has_tv,music,noise_level,open_24_hours,outdoor_seating,restaurants_attire,restaurants_delivery,restaurants_good_for_groups,restaurants_price_range2,restaurants_reservations,restaurants_table_service,restaurants_takeout,smoking,wheelchair_accessible,wifi,accepts_apple_pay,accepts_google_pay,good_for,has_pool_table,waiter_service
HKSyA7YZplj9i_vIdtwyzg,89121,21,0,59,C,2.5,36,0,1,0,3,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,-1
fg_KGtLwAw2IpXin0KdAZA,89121,21,0,59,C,2.0,6,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,-1,0
Wpt0sFHcPtV5MO9He7yMKQ,89121,21,0,59,C,2.0,23,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,-1
966W5oXOBW0ZWhNYy0yjcA,89146,123,146,253,A,4.0,543,1,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,2,-1,1
oe6srp_GGRncy5ODHNfW0g,89103,16,42,49,A,4.0,23,2,0,0,3,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2,0,1,0,1,1,0,0,0,1,1,-1
9hNuOUywLPHdSbAXtQ9DhQ,89121,35,88,100,A,3.0,12,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,2,0,0,1,1,1,1,0,0,1,1,-1
opwxvFwYTppE0JgfM4FBlw,89148,36,54,79,A,3.0,35,1,1,0,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,-1
qhbUNmiGKmw343Fj7qlEsQ,89130,70,104,147,A,4.0,82,0,1,1,3,1,0,1,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,2,0,1,1,1,1,0,0,0,3,1,-1
e9gaoUQEws5tmQROZodZMg,89115,47,39,87,A,3.5,54,0,0,0,3,0,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,2,0,0,1,1,1,0,0,0,2,1,-1
HBjjGbfBvZ1FU1AaUWyJYQ,89108,85,24,211,B,4.0,12,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,2,0,1,1,1,1,0,0,0,1,1,-1
NVcQuJ01BRqVeL-GT1UhTg,89109,40,89,82,A,2.5,12,0,1,0,3,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,-1
0N53m33GANYeHHl-s22d4Q,89109,40,89,82,A,4.0,18,0,0,0,3,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2,1,-1
GwKFPfQA5kYcVSnPBpjtzg,89128,16,36,39,A,3.0,73,2,2,0,3,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,3,1,1,1,1,1,0,0,0,2,0,-1
gOOc6MDdhw7fV0Tf30mfAQ,89106,42,47,96,B,4.5,415,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,3,-1,0
I5RoKagQjGYCWgY4_fK_rQ,89118,42,80,92,A,4.0,168,1,1,1,3,1,0,1,0,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,2,0,1,1,1,1,1,0,1,2,-1,1
tNonw3Vy4Ai6qRZpj2lTsA,89131,7,16,16,A,3.0,72,0,0,0,3,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,-1
gVc000GZA5Z4QbFIsXl5OQ,89128,31,42,77,A,4.0,9,0,1,0,3,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
3RiFtEJ6AAvS0x_z38HChw,89119,26,45,50,A,4.0,44,0,1,0,3,1,0,1,0,1,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2,1,-1
g9IeZKQl0TamGI8772vYAQ,89118,41,122,85,B,3.0,97,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,2,1,-1
BwuyBsShSQwO3_-SvW6fRA,89123,33,72,66,A,4.0,232,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,2,0,0,1,1,1,0,1,0,2,0,-1
OzcvQqt_copeLRCT2OHrfA,89119,46,107,111,B,3.5,93,0,0,1,3,1,0,1,1,0,0,0,0,0,0,1,3,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,3,1,-1
dPbvWt-6YVxtGkeh7f9JpQ,89123,16,0,29,A,3.5,129,0,1,1,3,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,-1,0
mwERWE8IqgcmPHg3cpCfNA,89101,36,30,96,B,3.5,24,0,1,0,3,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,-1
b7Y4dIggAacPum1tF3NpKg,89143,91,6,208,A,3.5,240,2,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,1,0,1,1,2,0,1,1,1,1,1,0,0,2,-1,1
522GgMvOvzaKCEX6BfAtvg,89110,35,68,81,A,4.0,30,1,0,0,3,1,0,1,2,1,0,0,0,0,0,1,5,1,1,1,1,0,0,0,1,1,2,1,1,1,1,1,1,0,0,5,-1,1
4cDWyZa6EqsY4XSWwLY7RA,89123,43,70,127,A,4.0,180,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,2,0,0,1,1,1,0,0,0,2,0,-1
fE0b1It8RCQ_c-w9oaKqnw,89101,24,36,43,A,4.0,122,2,1,1,3,1,0,1,2,1,0,0,0,0,1,0,2,1,0,1,1,0,0,0,1,1,2,1,0,1,1,1,0,0,0,2,0,-1
N6MzDoao6s68nAIW8vS9dQ,89147,41,118,90,B,4.5,578,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,2,-1,1
5o7Fx7Iot-gLKVNegLLw-w,89119,132,0,322,B,3.5,28,1,1,0,3,1,0,1,1,0,0,0,0,0,0,1,2,1,1,0,3,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,-1
RQnaK9dNidUbLLykykUAYA,89119,5,10,10,A,2.5,13,2,1,0,3,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,0,1,1,1,1,1,0,0,1,1,-1
ZDvS8DtnkYa8jY703MflEw,89119,82,0,190,B,4.0,156,2,1,1,3,1,0,1,1,0,0,0,0,0,1,1,3,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,3,-1,1
Tk7qCou7aYv_Z-K3a7NhhA,89103,54,14,109,A,4.0,487,1,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,0,1,1,0,0,0,1,1,2,1,1,1,1,1,0,0,0,2,-1,1
UNI1agsPX2k3eJSJVB91nw,89102,38,83,84,D,4.0,1617,1,1,1,3,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,2,0,1,1,1,1,0,0,0,2,-1,1
p3YqOYELqXtLyHz9T49p_w,89102,38,83,84,D,4.0,726,1,1,1,3,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,2,0,1,1,1,1,0,0,0,2,-1,1
cbgIpJwmPVI6Zf7nUIXdFw,89119,35,35,79,B,4.0,194,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,2,-1,0
dENns4dukYRZunxCOUzRsw,89110,28,33,53,A,3.5,3,2,1,0,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,-1
WQyGqfFKd-baBTVfZWzeTw,89123,17,0,42,A,4.5,138,1,1,1,3,1,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,2,0,-1
lOQPeguczAueJnLmDUTfGg,89103,46,60,103,B,4.0,688,2,1,1,3,1,0,1,1,1,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,1,2,1,1,1,1,1,1,0,1,4,-1,1
0QHOkwMc74T35Br83SDizA,89147,5,4,13,C,3.5,29,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,-1
oXozyDYGP0GhwBxVIP-NZg,89183,18,24,43,A,3.5,66,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
pmsGwCJoMjtj-wwP78PIWQ,89156,41,80,106,A,3.5,63,0,1,0,3,1,0,1,1,1,0,0,0,0,0,1,3,1,1,0,1,0,0,0,1,1,2,1,0,1,1,1,1,0,0,3,1,-1
Nsi49BE_XsjJ0oOXwhH8hA,89109,34,33,71,A,2.0,60,0,0,0,3,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
yHYjDPuRtLvhvMpOn5fXOQ,89147,53,36,96,A,4.5,542,1,1,1,3,1,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,2,1,1,1,1,1,0,0,0,2,0,-1
r8Jr-7YfkhJL2nxk9lxUNg,89147,70,156,185,A,4.0,381,2,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,2,1,1,1,1,1,0,0,0,2,0,-1
yBxzqKXHhvNVaFnEOd4f7Q,89102,50,96,101,A,4.0,99,0,2,1,3,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,2,1,-1
SaL2YDKT96zHqxlaq7mJbw,89117,31,96,84,A,4.0,96,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,1,2,0,1,1,1,1,1,0,0,3,1,-1
9f68hfHK6gNyHWmt9guiJw,89121,77,51,197,A,4.0,45,1,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,-1
XhgFynFD7ZT77wofWpeOag,89124,77,165,170,A,3.5,315,2,1,1,3,1,0,1,1,1,0,0,1,0,0,1,4,1,1,0,1,0,1,0,0,1,2,1,1,1,0,1,1,0,0,4,0,1
o69XnnmtOaj6a2sjOTsGeg,89121,33,81,70,A,3.5,118,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,-1,0
Zmfq3DVhHdtVChhSxzoUHw,89148,80,94,204,B,4.0,495,1,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,2,1,1,1,1,0,0,0,0,2,-1,1
_KCvY2g9mMgcBSrVjCS0FA,89183,7,32,17,A,4.0,58,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,-1
fIaDNl_mv6Oz3Ro4sil_Qw,89102,85,70,194,A,4.5,34,0,0,0,3,0,0,1,1,1,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,2,-1,1
iCovpfQtG99MSHEqXew70w,89102,11,15,33,A,4.0,33,2,1,0,3,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,2,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
cJMgxJ_GDg0a1KEkXPVaug,89141,1,8,8,A,3.0,9,2,0,0,3,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,1,1,1,1,1,0,0,0,1,1,-1
FclR3tCyp3wPCZoxHXn_jQ,89118,4,18,15,A,4.0,21,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,-1
qsdHK1eQtXmAJNdVJxiC3w,89134,117,6,255,A,3.0,142,0,1,0,3,0,0,1,1,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,2,1,-1
dNjgjAoJSJsvgc5g6nQnnw,89030,91,216,226,B,3.5,56,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2,-1,0
uiHyP1uOAzOPkOmnWhnW0A,89141,34,0,80,A,3.0,109,0,1,1,3,1,0,1,1,0,0,0,0,0,0,1,4,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,4,-1,0
Pe6MFhOa69NZIKHHjlQiNw,89147,13,40,32,A,4.5,26,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
CR2DMfg3uP02PKT_fuygIw,89183,93,0,223,A,3.5,141,0,2,1,3,1,0,1,1,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2,-1,0
V6u7__4jbEDOgWR8K6qUSw,89121,76,0,153,B,3.5,8,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
gBQH64vIkA-kIDFGM290dw,89134,48,122,93,A,3.5,134,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,2,-1,0
IBSePQdC8MwoWdMmoyegnw,89108,17,66,35,A,3.0,27,2,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,2,0,0,1,1,1,0,0,0,1,1,-1
cHAhW7XJ2no_qzc46HpohQ,89108,17,66,35,A,3.0,7,2,0,0,3,1,0,1,3,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,1,0,1,1,1,1,0,0,1,1,-1
Lizf_tbfqlXJAlP8GP29QA,89103,11,40,28,A,3.0,4,0,0,0,3,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
yRk8ezAFV59HDHsuHiiU6Q,89118,50,85,82,B,3.0,98,0,1,1,3,0,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,1,-1
nMaIIKEAW2cTEWbEyeFyXQ,89148,63,53,163,B,4.5,384,1,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,0,0,2,-1,1
QnTFXSKoKgwVNwkl1ANTwA,89123,7,12,14,A,4.0,4,0,0,0,3,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,-1
X3s0BN02lS6EigSnJaSyDw,89123,4,7,7,A,3.5,4,0,1,0,3,1,0,1,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
E8JxHzlUrwio8gxV9k8a9Q,89117,7,30,19,A,3.5,41,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,2,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,-1
WHdmQ-zPYYTJUqaUOfNpkQ,89102,79,102,173,A,2.0,48,0,1,0,3,1,0,1,1,0,0,0,0,1,0,1,2,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,-1,0
P8uECqGqXWTwEndkh-6bQw,89102,51,102,109,A,4.0,553,2,1,1,3,1,0,1,1,1,0,0,0,0,0,0,2,1,1,1,1,0,0,0,1,1,2,0,0,1,1,1,1,0,0,2,0,-1
7NvIgf7XW55OKa5ZU7gw8Q,89115,129,54,279,B,4.0,25,0,1,0,3,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,2,1,-1
BeAr85oCQpeaWFJjLhRPWg,89146,54,36,101,A,4.5,3,0,1,0,3,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
wD7Qg9eounsAtUZjlMZOuA,89106,37,0,113,B,2.0,8,0,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
FiKSIDLW3rgxmOkEFYpiEw,89108,9,24,20,A,3.5,57,0,1,0,3,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
2Y0-nrSZNsLRStyupZgM7g,89103,35,78,80,B,3.0,136,2,1,1,3,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,1,2,0,1,1,1,1,1,0,0,5,-1,1
3rDzxvhe5CFzeWjvLj92pw,89103,3,16,14,A,4.0,16,0,0,0,3,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,-1
kwLlQn95rqiqvmM4Yc2hIg,89147,36,69,76,A,3.5,143,0,1,1,3,1,0,1,0,0,0,0,0,0,0,1,3,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,3,-1,0
mibbKeg4gbD9O58TCjDWgQ,89147,36,69,76,A,2.5,64,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,5,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,5,1,-1
Tq032toLj_WQY3e7P3aQ8A,89149,96,12,194,B,3.5,75,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,6,1,0,0,1,0,1,0,0,1,2,0,1,1,1,1,0,0,0,4,1,-1
QpOAv584eb-ecG4TLEm95g,89123,48,88,117,A,3.5,146,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,2,0,-1
ucv_SCACwuW4wEOudO_xyg,89108,19,4,50,A,4.5,6,0,0,0,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,2,0,0,1,1,1,0,0,0,1,1,-1
56Ll9rqG2WxXj4X2pmlkHQ,89108,33,40,55,A,3.5,254,0,1,0,3,1,0,1,1,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,2,0,0,1,1,1,0,0,0,2,-1,0
yU34swtpTS8-SMjeLIEFcQ,89147,21,80,35,C,4.0,99,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,2,-1,0
6Na0jTJjX5GQY_ZJ53G02A,89123,38,75,93,A,3.5,111,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,2,1,-1
zCuFlGmDGFyj3ytMfmnXEw,89129,54,39,105,A,2.0,14,0,1,0,3,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
I5TnTKHzJuLA0YLZPGCNwQ,89108,77,122,185,A,3.5,113,0,1,0,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,2,1,-1
Suy2V5n_w8uzsXTdDdtCnA,89147,28,51,68,A,4.0,108,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,2,1,1,1,1,1,0,1,1,2,0,-1
yYwTV3c9Q3S1UDdpDhjgTg,89117,59,105,92,A,3.5,121,2,1,1,3,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,2,1,-1
9r6ijZgxDLJFysxIohtTcQ,89103,53,63,130,B,2.5,3,0,1,0,3,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,-1
zMDYrtWiQjR5odg-6Gf6kQ,89101,13,21,16,A,3.5,3,0,0,0,3,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,2,0,0,1,1,1,0,0,0,1,1,-1
Ji35uFlQyOpKjMFNKwp4mw,89101,13,21,16,A,4.0,12,0,1,0,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,-1
Bv7e_e229DfXIEg_Rtf5vg,89119,26,78,69,A,3.5,12,0,1,0,3,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,-1
B3omTXI--0eiBC7nCv_WXg,89146,54,101,151,B,3.5,173,0,1,1,3,1,0,1,1,0,0,0,0,1,0,1,2,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,-1,0
JTknlKD6bviJZLngdpbydw,89107,60,0,146,A,3.0,9,0,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,-1
IRH3mIW2q6J2CR5EoCQ5iA,89102,28,12,64,B,4.0,8,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,-1
qhQS3KPJs9cya6tcQCEk2A,89110,27,0,49,A,4.0,28,2,0,0,3,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,-1
eRQwgSQD1KyCmJk_PAGOXQ,89110,98,148,215,A,4.0,178,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,1,2,0,1,1,1,1,0,1,0,2,0,-1
v2UKNMDqWN1UaWlK2Ugx2Q,89117,6,24,10,A,3.5,9,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,-1
h0MNaniQdLa3ZGmXh9DDeQ,89115,31,0,52,A,2.5,37,0,1,0,3,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,-1
8fiZjbPMgg4qDSLIdZsWZg,89108,48,66,121,A,4.0,39,0,1,0,3,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,-1
CgnHLwWbteqb8qxcZgBLyw,89103,44,36,133,B,3.5,56,0,1,0,3,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,2,0,1,1,1,1,0,0,0,1,1,-1
KdQM64AQ5_ppgs6RolwJ4w,89103,98,24,236,B,4.0,45,0,1,0,3,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,-1
wT-J6sib_NSr8rcH2aTcAA,89103,57,14,128,A,2.5,41,0,1,0,3,0,0,1,1,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,3,-1,0
E9YrPcoz_USW31ZBIiMeMg,89101,50,112,129,A,4.5,43,0,1,0,3,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,2,0,0,1,1,1,0,0,0,1,1,-1
TUfb2lH2nwKqu_IyM8wA-A,89119,35,48,70,A,3.5,9,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,3,0,0,0,0,1,4,0,0,1,1,1,0,0,0,1,1,-1
2dCnTMv3Hh-fM8bOjYS4Xw,89146,76,113,193,A,3.5,350,1,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,1,0,1,1,2,0,0,1,1,1,0,0,0,2,0,-1
RRw9I8pHt5PzgYGT2QeODw,89145,37,98,73,A,4.0,505,2,1,1,3,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,1,2,1,1,1,1,1,0,0,0,2,-1,1
5PP6BwtNYlPARHApB9lzcQ,89146,20,48,32,A,4.0,101,2,1,0,3,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,2,1,1
b0WztBYRaswkUARxLQ1aKg,89123,25,56,34,C,4.0,38,2,1,0,3,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,1,0,1,1,1,-1,0,1,0,2,0,1
ASYsl1vHY0aKRXlPtHeCWQ,89119,8,20,20,A,3.5,16,0,0,0,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,-1
kkdm8TM6qTaVnrz5XsG0hQ,89119,78,99,155,A,4.5,272,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,2,-1,0
8945PbOxSjb6hwHdVWWUIw,89169,30,72,98,A,2.5,10,1,0,0,3,1,0,1,1,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,1,2,1,1,1,1,1,0,0,0,1,-1,1
Oyo5CWthu2upxxaf69MfIg,89146,33,80,120,B,3.5,28,0,0,0,3,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,-1
ai8nfTBNvL579cjIuqZajQ,89117,45,11,100,A,4.0,169,0,1,1,3,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,2,0,0,1,1,1,0,1,0,2,-1,0
lgThAiX5kMvSxizl2tQ1hA,89102,8,20,20,A,4.0,17,0,0,0,3,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,-1
9MK66QkfnTp6BxZudH9wxg,89110,42,74,98,A,3.5,57,0,1,0,3,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,2,0,0,1,1,1,0,0,0,1,1,-1
XjsCGzq5P1pCiAHotA9HCw,89123,26,28,90,B,4.0,12,1,1,0,3,1,1,1,1,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,2,0,0,1,1,1,0,0,0,1,1,-1
